Date,Open,Close,Predicted_Open,%_error
11-08-2021,684.7016837,672.3891602,672.7104724,1.75%
12-08-2021,672.3406456,679.9511108,680.2489352,-1.18%
13-08-2021,685.4771877,683.2958374,683.5832728,0.28%
16-08-2021,680.9691146,681.2114868,681.5053964,-0.08%
17-08-2021,678.4484168,679.8057251,680.104001,-0.24%
18-08-2021,679.4663924,667.2993164,667.6364381,1.74%
20-08-2021,662.9850684,659.9312134,660.2912209,0.41%
23-08-2021,668.8989737,661.8701782,662.2241632,1.00%
24-08-2021,662.403429,673.2617188,673.5803208,-1.69%
25-08-2021,678.5938692,669.9653931,670.2942337,1.22%
26-08-2021,670.9348917,677.4789429,677.784446,-1.02%
27-08-2021,674.8613047,678.3999634,678.7026057,-0.57%
30-08-2021,683.0050064,691.8758545,692.1366398,-1.34%
31-08-2021,692.2151762,697.111084,697.3556083,-0.74%
01-09-2021,705.4002606,697.9352417,698.1772062,1.02%
02-09-2021,700.2620058,703.0250854,703.2512405,-0.43%
03-09-2021,702.6372097,702.2009277,702.4296427,0.03%
06-09-2021,703.2674234,699.1470947,699.3852951,0.55%
07-09-2021,698.9046897,695.0267334,695.2777319,0.52%
08-09-2021,694.638887,698.953125,699.1919278,-0.66%
09-09-2021,698.8077433,698.2745361,698.5154467,0.04%
13-09-2021,695.9961626,685.8165283,686.0961343,1.42%
14-09-2021,691.488076,685.8650513,686.1445065,0.77%
15-09-2021,685.5257085,692.5545044,692.8131818,-1.06%
16-09-2021,698.0320577,705.0123901,705.2323725,-1.03%
17-09-2021,710.5384743,698.1774902,698.4187022,1.71%
20-09-2021,688.3371582,688.3371582,688.6089349,-0.04%
21-09-2021,689.4521423,690.1307373,690.3969431,-0.14%
22-09-2021,693.1846464,681.8900757,682.1818775,1.59%
23-09-2021,689.3066623,695.1235962,695.3742938,-0.88%
24-09-2021,700.5528552,700.8922119,701.1249918,-0.08%
27-09-2021,702.3948001,707.7269897,707.9385404,-0.79%
28-09-2021,711.7018963,695.269104,695.5193497,2.27%
29-09-2021,685.7680529,687.852478,688.1257602,-0.34%
30-09-2021,687.9494605,679.4664307,679.7657605,1.19%
01-10-2021,671.8558995,671.225708,671.5506341,0.05%
04-10-2021,675.7823285,678.8362427,679.1375299,-0.50%
05-10-2021,671.855929,675.8308105,676.1414328,-0.64%
06-10-2021,675.3461178,668.4627686,668.7962765,0.97%
07-10-2021,676.2671205,680.7752686,681.070533,-0.71%
08-10-2021,684.4592464,681.9385986,682.2302497,0.33%
11-10-2021,680.581285,691.536499,691.7983384,-1.65%
12-10-2021,684.9440161,686.9799194,687.2559118,-0.34%
13-10-2021,692.0697291,688.2887573,688.5606844,0.51%
14-10-2021,688.5796581,705.109436,705.329117,-2.43%
18-10-2021,716.4524717,722.7056885,722.8707143,-0.90%
19-10-2021,731.9642227,724.6445923,724.8035957,0.98%
20-10-2021,723.9659476,723.0933838,723.2572054,0.10%
21-10-2021,726.0503706,732.4489746,732.5837371,-0.90%
22-10-2021,735.3574162,736.1329956,736.2563153,-0.12%
25-10-2021,775.5912169,816.0189209,815.8941095,-5.20%
26-10-2021,803.4155841,804.0942383,804.0064658,-0.07%
27-10-2021,803.4640092,809.5233154,809.4186799,-0.74%
28-10-2021,804.7727905,774.3308716,774.3355461,3.78%
29-10-2021,773.6522555,777.5786743,777.5732609,-0.51%
01-11-2021,783.0562999,779.3722534,779.3612691,0.47%
02-11-2021,784.3166431,776.5122681,776.510167,1.00%
03-11-2021,781.4081527,761.9699097,762.0129782,2.48%
04-11-2021,764.4421193,758.2373657,758.2920277,0.80%
